indice,titulo,identificador,estado_metadatos,cant_errores,cant_distribuciones
0,Agencias de viajes,8e349aca-c945-4448-bf98-e055a939ca36,OK,0,1
1,Territorio,b1f1f557-5bda-4bf2-99ff-97bc7f63bc45,OK,0,2
